DT;VARIABLE;VALUE
2019-02-12 00:28:30;feature_11;25
2019-02-12 00:28:30;feature_12;165
2019-02-12 00:28:30;feature_13;25
2019-02-12 00:28:30;feature_14;25
2019-02-12 00:28:30;feature_15;170
2019-02-12 00:28:30;feature_16;25
2019-02-12 00:28:30;feature_17;25
2019-02-12 00:28:30;feature_18;180
2019-02-12 00:28:30;feature_19;25
2019-02-12 00:28:30;feature_20;25
2019-02-12 00:28:30;feature_21;25
2019-02-12 00:28:30;feature_22;25
2019-02-12 00:28:30;feature_23;185
2019-02-12 00:28:30;feature_24;25
2019-02-12 00:28:30;feature_25;25
2019-02-12 00:28:30;feature_26;185
2019-02-12 00:28:30;feature_27;25
2019-02-12 00:28:30;feature_28;25
2019-02-12 00:28:30;feature_2;185
2019-02-12 00:28:30;feature_29;25
2019-02-12 00:28:30;feature_30;25
2019-02-12 00:28:30;feature_31;185
2019-02-12 00:28:30;feature_32;25
2019-02-12 00:28:30;feature_33;25
2019-02-12 00:28:30;feature_34;165
2019-02-12 00:28:30;feature_35;120
2019-02-12 00:28:30;feature_36;50
2019-02-12 03:46:18;feature_6;195
2019-02-12 03:46:26;feature_9;200
2019-02-12 03:46:32;feature_15;205
2019-02-12 03:46:48;feature_18;210
2019-02-12 03:46:56;feature_1;212
2019-02-12 03:47:04;feature_23;215
2019-02-12 03:47:16;feature_26;216
2019-02-12 03:47:23;feature_2;220
2019-02-12 03:47:30;feature_31;225
2019-02-12 03:47:35;feature_34;225
2019-02-12 03:47:43;feature_12;230
2019-02-12 04:06:04;feature_6;165
2019-02-12 04:06:14;feature_9;168
2019-02-12 04:06:23;feature_15;170
2019-02-12 04:06:30;feature_18;180
2019-02-12 04:06:40;feature_1;183
2019-02-12 04:06:49;feature_23;185
2019-02-12 04:06:57;feature_26;185
2019-02-12 04:07:06;feature_2;185
2019-02-12 04:07:17;feature_31;185
2019-02-12 04:07:24;feature_34;165
2019-02-12 04:07:30;feature_12;165
2019-02-13 01:27:06;feature_4;25
2019-02-13 01:27:06;feature_5;25
2019-02-13 01:27:06;feature_6;165
2019-02-13 01:27:06;feature_7;25
2019-02-13 01:27:06;feature_8;25
2019-02-13 01:27:06;feature_9;168
2019-02-13 01:27:06;feature_10;25
2019-02-13 01:27:06;feature_11;25
2019-02-13 01:27:06;feature_12;165
2019-02-13 01:27:06;feature_13;25
2019-02-13 01:27:06;feature_14;25
2019-02-13 01:27:06;feature_15;170
2019-02-13 01:27:06;feature_16;25
2019-02-13 01:27:06;feature_17;25
2019-02-13 01:27:06;feature_18;180
2019-02-13 01:27:06;feature_19;25
2019-02-13 01:27:06;feature_20;25
2019-02-13 01:27:06;feature_1;183
2019-02-13 01:27:06;feature_21;25
2019-02-13 01:27:06;feature_22;25
2019-02-13 01:27:06;feature_23;185
2019-02-13 01:27:06;feature_24;25
2019-02-13 01:27:06;feature_25;25
2019-02-13 01:27:06;feature_26;185
2019-02-13 01:27:06;feature_27;25
2019-02-13 01:27:06;feature_28;25
2019-02-13 01:27:06;feature_2;185
2019-02-13 01:27:06;feature_29;25
2019-02-13 01:27:06;feature_30;25
2019-02-13 01:27:06;feature_31;185
2019-02-13 01:27:06;feature_32;25
2019-02-13 01:27:06;feature_33;25
2019-02-13 01:27:06;feature_34;165
2019-02-13 01:27:06;feature_35;120
2019-02-13 01:27:06;feature_36;50
2019-02-13 01:27:06;feature_3;800
2019-03-07 11:42:31;feature_12;175
2019-03-07 11:42:36;feature_34;175
2019-03-07 11:47:37;feature_34;180
2019-03-07 11:50:03;feature_15;175
2019-03-07 11:50:11;feature_9;170
2019-03-07 11:55:28;feature_12;178
2019-03-07 12:08:08;feature_12;180
2019-03-08 14:48:06;feature_12;170
2019-03-08 14:48:09;feature_34;170
2019-03-08 15:42:00;feature_34;180
2019-03-08 15:42:05;feature_12;175
2019-03-08 15:48:01;feature_12;180
2019-03-08 15:52:14;feature_12;190
2019-03-08 15:52:18;feature_34;190
2019-03-08 15:55:39;feature_6;170
2019-03-08 15:55:46;feature_9;175
2019-03-08 15:55:51;feature_15;180
2019-03-08 15:59:35;feature_12;185
2019-03-08 15:59:40;feature_34;185
2019-03-08 15:59:50;feature_15;185
2019-03-08 15:59:54;feature_1;185
2019-03-08 15:59:58;feature_18;185
2019-03-08 16:00:01;feature_15;183
2019-03-08 16:00:10;feature_12;180
2019-03-08 16:04:13;feature_15;185
2019-03-08 16:54:32;feature_12;190
2019-03-08 17:02:40;feature_34;188
2019-05-23 18:25:43;feature_4;25
2019-05-23 18:25:43;feature_5;25
2019-05-23 18:25:43;feature_6;170
2019-05-23 18:25:43;feature_7;25
2019-05-23 18:25:43;feature_8;25
2019-05-23 18:25:43;feature_9;175
2019-05-23 18:25:43;feature_10;25
2019-05-23 18:25:43;feature_11;25
2019-05-23 18:25:43;feature_12;190
2019-05-23 18:25:43;feature_13;25
2019-05-23 18:25:43;feature_14;25
2019-05-23 18:25:43;feature_15;185
2019-05-23 18:25:43;feature_16;25
2019-05-23 18:25:43;feature_17;25
2019-05-23 18:25:43;feature_18;185
2019-05-23 18:25:43;feature_19;25
2019-05-23 18:25:43;feature_20;25
2019-05-23 18:25:43;feature_1;185
2019-05-23 18:25:43;feature_21;25
2019-05-23 18:25:43;feature_22;25
2019-05-23 18:25:43;feature_23;185
2019-05-23 18:25:43;feature_24;25
2019-05-23 18:25:43;feature_25;25
2019-05-23 18:25:43;feature_26;185
2019-05-23 18:25:43;feature_27;25
2019-05-23 18:25:43;feature_28;25
2019-05-23 18:25:43;feature_2;185
2019-05-23 18:25:43;feature_29;25
2019-05-23 18:25:43;feature_30;25
2019-05-23 18:25:43;feature_31;185
2019-05-23 18:25:43;feature_32;25
2019-05-23 18:25:43;feature_33;25
2019-05-23 18:25:43;feature_34;188
2019-05-23 18:25:43;feature_35;120
2019-05-23 18:25:43;feature_36;50
2019-05-23 18:25:43;feature_3;800
2019-05-23 18:36:42;feature_1;185
2019-05-23 18:36:42;feature_2;185
2019-05-23 18:36:42;feature_3;800
2019-05-23 18:36:50;feature_4;25
2019-05-23 18:36:50;feature_5;25
2019-05-23 18:36:50;feature_6;170
2019-05-23 18:36:50;feature_7;25
2019-05-23 18:36:50;feature_8;25
2019-05-23 18:36:50;feature_9;175
2019-05-23 18:36:50;feature_10;25
2019-05-23 18:36:50;feature_11;25
2019-05-23 18:36:50;feature_12;190
2019-05-23 18:36:50;feature_13;25
2019-05-23 18:36:50;feature_14;25
2019-05-23 18:36:50;feature_15;185
2019-05-23 18:36:50;feature_16;25
2019-05-23 18:36:50;feature_17;25
2019-05-23 18:36:50;feature_18;185
2019-05-23 18:36:50;feature_19;25
2019-05-23 18:36:50;feature_20;25
2019-05-23 18:36:50;feature_21;25
2019-05-23 18:36:50;feature_22;25
2019-05-23 18:36:50;feature_23;185
2019-05-23 18:36:50;feature_24;25
2019-05-23 18:36:50;feature_25;25
2019-05-23 18:36:50;feature_26;185
2019-05-23 18:36:50;feature_27;25
2019-05-23 18:36:50;feature_28;25
2019-05-23 18:36:50;feature_29;25
2019-05-23 18:36:50;feature_30;25
2019-05-23 18:36:50;feature_31;185
2019-05-23 18:36:50;feature_32;25
2019-05-23 18:36:50;feature_33;25
2019-05-23 18:36:50;feature_34;188
2019-05-23 18:36:50;feature_35;120
2019-05-23 18:36:50;feature_36;50
2019-05-24 09:19:52;feature_1;185
2019-05-24 09:19:52;feature_3;800
2019-05-24 09:20:01;feature_4;25
2019-05-24 09:20:01;feature_5;25
2019-05-24 09:20:01;feature_6;170
2019-05-24 09:20:01;feature_7;25
2019-05-24 09:20:01;feature_8;25
2019-05-24 09:20:01;feature_9;175
2019-05-24 09:20:01;feature_10;25
2019-05-24 09:20:01;feature_11;25
2019-05-24 09:20:01;feature_12;190
2019-05-24 09:20:01;feature_13;25
2019-05-24 09:20:01;feature_14;25
2019-05-24 09:20:01;feature_15;185
2019-05-24 09:20:01;feature_16;25
2019-05-24 09:20:01;feature_17;25
2019-05-24 09:20:01;feature_18;185
2019-05-24 09:20:01;feature_19;25
2019-05-24 09:20:01;feature_20;25
2019-05-24 09:20:01;feature_21;25
2019-05-24 09:20:01;feature_22;25
2019-05-24 09:20:01;feature_23;185
2019-05-24 09:20:01;feature_24;25
2019-05-24 09:20:01;feature_25;25
2019-05-24 09:20:01;feature_26;185
2019-05-24 09:20:01;feature_27;25
2019-05-24 09:20:01;feature_28;25
2019-05-24 09:20:01;feature_2;185
2019-05-24 09:20:01;feature_29;25
2019-05-24 09:20:01;feature_30;25
2019-05-24 09:20:01;feature_31;185
2019-05-24 09:20:01;feature_32;25
2019-05-24 09:20:01;feature_33;25
2019-05-24 09:20:01;feature_34;188
2019-05-24 09:20:01;feature_35;120
2019-05-24 09:20:01;feature_36;50
2019-05-25 06:22:35;feature_36;20
2019-05-25 06:33:29;feature_36;30
2019-05-25 07:02:46;feature_36;10
2019-05-25 07:29:34;feature_35;185
2019-05-25 07:33:09;feature_1;185
2019-05-25 07:33:09;feature_3;800
2019-05-25 07:33:18;feature_4;25
2019-05-25 07:33:18;feature_5;25
2019-05-25 07:33:18;feature_6;170
2019-05-25 07:33:18;feature_7;25
2019-05-25 07:33:18;feature_8;25
2019-05-25 07:33:18;feature_9;175
2019-05-25 07:33:18;feature_10;25
2019-05-25 07:33:18;feature_11;25
2019-05-25 07:33:18;feature_12;190
2019-05-25 07:33:18;feature_13;25
2019-05-25 07:33:18;feature_14;25
2019-05-25 07:33:18;feature_15;185
2019-05-25 07:33:18;feature_16;25
2019-05-25 07:33:18;feature_17;25
2019-05-25 07:33:18;feature_18;185
2019-05-25 07:33:18;feature_19;25
2019-05-25 07:33:18;feature_20;25
2019-05-25 07:33:18;feature_21;25
2019-05-25 07:33:18;feature_22;25
2019-05-25 07:33:18;feature_23;185
2019-05-25 07:33:18;feature_24;25
2019-05-25 07:33:18;feature_25;25
2019-05-25 07:33:18;feature_26;185
2019-05-25 07:33:18;feature_27;25
2019-05-25 07:33:18;feature_28;25
2019-05-25 07:33:18;feature_2;185
2019-05-25 07:33:18;feature_29;25
2019-05-25 07:33:18;feature_30;25
2019-05-25 07:33:18;feature_31;185
2019-05-25 07:33:18;feature_32;25
2019-05-25 07:33:18;feature_33;25
2019-05-25 07:33:18;feature_34;188
2019-05-25 07:33:18;feature_35;185
2019-05-25 07:33:18;feature_36;10
2019-05-25 07:39:11;feature_35;250
2019-05-25 07:39:55;feature_36;5
2019-05-25 07:43:04;feature_36;30
2019-05-25 07:43:29;feature_36;50
2019-05-25 07:43:33;feature_35;120
2019-05-25 07:45:24;feature_36;30
2019-05-25 07:49:43;feature_36;50
2019-05-25 07:53:46;feature_36;30
2019-05-25 07:53:51;feature_36;50
2019-06-14 14:28:28;feature_4;25
2019-06-14 14:28:28;feature_5;25
2019-06-14 14:28:28;feature_6;170
2019-06-14 14:28:28;feature_7;25
2019-06-14 14:28:28;feature_8;25
2019-06-14 14:28:28;feature_9;175
2019-06-14 14:28:28;feature_10;25
2019-06-14 14:28:28;feature_11;25
2019-06-14 14:28:28;feature_12;190
2019-06-14 14:28:28;feature_13;25
2019-06-14 14:28:28;feature_14;25
2019-06-14 14:28:28;feature_15;185
2019-06-14 14:28:28;feature_16;25
2019-06-14 14:28:28;feature_17;25
2019-06-14 14:28:28;feature_18;185
2019-06-14 14:28:28;feature_19;25
2019-06-14 14:28:28;feature_20;25
2019-06-14 14:28:28;feature_1;185
2019-06-14 14:28:28;feature_21;25
2019-06-14 14:28:28;feature_22;25
2019-06-14 14:28:28;feature_23;185
2019-06-14 14:28:28;feature_24;25
2019-06-14 14:28:28;feature_25;25
2019-06-14 14:28:28;feature_26;185
2019-06-14 14:28:28;feature_27;25
2019-06-14 14:28:28;feature_28;25
2019-06-14 14:28:28;feature_2;185
2019-06-14 14:28:28;feature_29;25
2019-06-14 14:28:28;feature_30;25
2019-06-14 14:28:28;feature_31;185
2019-06-14 14:28:28;feature_32;25
2019-06-14 14:28:28;feature_33;25
2019-06-14 14:28:28;feature_34;188
2019-06-14 14:28:28;feature_35;120
2019-06-14 14:28:28;feature_36;50
2019-06-14 14:28:28;feature_3;800
2019-06-16 07:56:51;feature_34;185
2019-06-16 09:51:39;feature_1;185
2019-06-16 09:51:39;feature_2;185
2019-06-16 09:51:39;feature_3;800
2019-06-16 09:51:48;feature_4;25
2019-06-16 09:51:48;feature_5;25
2019-06-16 09:51:48;feature_6;170
2019-06-16 09:51:48;feature_7;25
2019-06-16 09:51:48;feature_8;25
2019-06-16 09:51:48;feature_9;175
2019-06-16 09:51:48;feature_10;25
2019-06-16 09:51:48;feature_11;25
2019-06-16 09:51:48;feature_12;190
2019-06-16 09:51:48;feature_13;25
2019-06-16 09:51:48;feature_14;25
2019-06-16 09:51:48;feature_15;185
2019-06-16 09:51:48;feature_16;25
2019-06-16 09:51:48;feature_17;25
2019-06-16 09:51:48;feature_18;185
2019-06-16 09:51:48;feature_19;25
2019-06-16 09:51:48;feature_20;25
2019-06-16 09:51:48;feature_21;25
2019-06-16 09:51:48;feature_22;25
2019-06-16 09:51:48;feature_23;185
2019-06-16 09:51:48;feature_24;25
2019-06-16 09:51:48;feature_25;25
2019-06-16 09:51:48;feature_26;185
2019-06-16 09:51:48;feature_27;25
2019-06-16 09:51:48;feature_28;25
2019-06-16 09:51:48;feature_29;25
2019-06-16 09:51:48;feature_30;25
2019-06-16 09:51:48;feature_31;185
2019-06-16 09:51:48;feature_32;25
2019-06-16 09:51:48;feature_33;25
2019-06-16 09:51:48;feature_34;185
2019-06-16 09:51:48;feature_35;120
2019-06-16 09:51:48;feature_36;50
2019-06-16 10:14:36;feature_4;25
2019-06-16 10:14:36;feature_5;25
2019-06-16 10:14:36;feature_6;170
2019-06-16 10:14:36;feature_7;25
2019-06-16 10:14:36;feature_8;25
2019-06-16 10:14:36;feature_9;175
2019-06-16 10:14:36;feature_10;25
2019-06-16 10:14:36;feature_11;25
2019-06-16 10:14:36;feature_12;190
2019-06-16 10:14:36;feature_13;25
2019-06-16 10:14:36;feature_14;25
2019-06-16 10:14:36;feature_15;185
2019-06-16 10:14:36;feature_16;25
2019-06-16 10:14:36;feature_17;25
2019-06-16 10:14:36;feature_18;185
2019-06-16 10:14:36;feature_19;25
2019-06-16 10:14:36;feature_20;25
2019-06-16 10:14:36;feature_1;185
2019-06-16 10:14:36;feature_21;25
2019-06-16 10:14:36;feature_22;25
2019-06-16 10:14:36;feature_23;185
2019-06-16 10:14:36;feature_24;25
2019-06-16 10:14:36;feature_25;25
2019-06-16 10:14:36;feature_26;185
2019-06-16 10:14:36;feature_27;25
2019-06-16 10:14:36;feature_28;25
2019-06-16 10:14:36;feature_2;185
2019-06-16 10:14:36;feature_29;25
2019-06-16 10:14:36;feature_30;25
2019-06-16 10:14:36;feature_31;185
2019-06-16 10:14:36;feature_32;25
2019-06-16 10:14:36;feature_33;25
2019-06-16 10:14:36;feature_34;185
2019-06-16 10:14:36;feature_35;120
2019-06-16 10:14:36;feature_36;50
2019-06-16 10:14:36;feature_3;800
2019-06-16 10:17:34;feature_4;25
2019-06-16 10:17:34;feature_5;25
2019-06-16 10:17:34;feature_6;170
2019-06-16 10:17:34;feature_7;25
2019-06-16 10:17:34;feature_8;25
2019-06-16 10:17:34;feature_9;175
2019-06-16 10:17:34;feature_10;25
2019-06-16 10:17:34;feature_11;25
2019-06-16 10:17:34;feature_12;190
2019-06-16 10:17:34;feature_13;25
2019-06-16 10:17:34;feature_14;25
2019-06-16 10:17:34;feature_15;185
2019-06-16 10:17:34;feature_16;25
2019-06-16 10:17:34;feature_17;25
2019-06-16 10:17:34;feature_18;185
2019-06-16 10:17:34;feature_19;25
2019-06-16 10:17:34;feature_20;25
2019-06-16 10:17:34;feature_1;185
2019-06-16 10:17:34;feature_21;25
2019-06-16 10:17:34;feature_22;25
2019-06-16 10:17:34;feature_23;185
2019-06-16 10:17:34;feature_24;25
2019-06-16 10:17:34;feature_25;25
2019-06-16 10:17:34;feature_26;185
2019-06-16 10:17:34;feature_27;25
2019-06-16 10:17:34;feature_28;25
2019-06-16 10:17:34;feature_2;185
2019-06-16 10:17:34;feature_29;25
2019-06-16 10:17:34;feature_30;25
2019-06-16 10:17:34;feature_31;185
2019-06-16 10:17:34;feature_32;25
2019-06-16 10:17:34;feature_33;25
2019-06-16 10:17:34;feature_34;185
2019-06-16 10:17:34;feature_35;120
2019-06-16 10:17:34;feature_36;50
2019-06-16 10:17:34;feature_3;800
2019-06-16 10:28:00;feature_4;25
2019-06-16 10:28:00;feature_5;25
2019-06-16 10:28:00;feature_6;170
2019-06-16 10:28:00;feature_7;25
2019-06-16 10:28:00;feature_8;25
2019-06-16 10:28:00;feature_9;175
2019-06-16 10:28:00;feature_10;25
2019-06-16 10:28:00;feature_11;25
2019-06-16 10:28:00;feature_12;190
2019-06-16 10:28:00;feature_13;25
2019-06-16 10:28:00;feature_14;25
2019-06-16 10:28:00;feature_15;185
2019-06-16 10:28:00;feature_16;25
2019-06-16 10:28:00;feature_17;25
2019-06-16 10:28:00;feature_18;185
2019-06-16 10:28:00;feature_19;25
2019-06-16 10:28:00;feature_20;25
2019-06-16 10:28:00;feature_1;185
2019-06-16 10:28:00;feature_21;25
2019-06-16 10:28:00;feature_22;25
2019-06-16 10:28:00;feature_23;185
2019-06-16 10:28:00;feature_24;25
2019-06-16 10:28:00;feature_25;25
2019-06-16 10:28:00;feature_26;185
2019-06-16 10:28:00;feature_27;25
2019-06-16 10:28:00;feature_28;25
2019-06-16 10:28:00;feature_2;185
2019-06-16 10:28:00;feature_29;25
2019-06-16 10:28:00;feature_30;25
2019-06-16 10:28:00;feature_31;185
2019-06-16 10:28:00;feature_32;25
2019-06-16 10:28:00;feature_33;25
2019-06-16 10:28:00;feature_34;185
2019-06-16 10:28:00;feature_35;120
2019-06-16 10:28:00;feature_36;50
2019-06-16 10:28:00;feature_3;800
2019-06-19 10:13:52;feature_4;25
2019-06-19 10:13:52;feature_5;25
2019-06-19 10:13:52;feature_6;170
2019-06-19 10:13:52;feature_7;25
2019-06-19 10:13:52;feature_8;25
2019-06-19 10:13:52;feature_9;175
2019-06-19 10:13:52;feature_10;25
2019-06-19 10:13:52;feature_11;25
2019-06-19 10:13:52;feature_12;190
2019-06-19 10:13:52;feature_13;25
2019-06-19 10:13:52;feature_14;25
2019-06-19 10:13:52;feature_15;185
2019-06-19 10:13:52;feature_16;25
2019-06-19 10:13:52;feature_17;25
2019-06-19 10:13:52;feature_18;185
2019-06-19 10:13:52;feature_19;25
2019-06-19 10:13:52;feature_20;25
2019-06-19 10:13:52;feature_1;185
2019-06-19 10:13:52;feature_21;25
2019-06-19 10:13:52;feature_22;25
2019-06-19 10:13:52;feature_23;185
2019-06-19 10:13:52;feature_24;25
2019-06-19 10:13:52;feature_25;25
2019-06-19 10:13:52;feature_26;185
2019-06-19 10:13:52;feature_27;25
2019-06-19 10:13:52;feature_28;25
2019-06-19 10:13:52;feature_2;185
2019-06-19 10:13:52;feature_29;25
2019-06-19 10:13:52;feature_30;25
2019-06-19 10:13:52;feature_31;185
2019-06-19 10:13:52;feature_32;25
2019-06-19 10:13:52;feature_33;25
2019-06-19 10:13:52;feature_34;185
2019-06-19 10:13:52;feature_35;120
2019-06-19 10:13:52;feature_36;50
2019-06-19 10:13:52;feature_3;800
